drug,time_h,concentration,effect
aducanumab,642.0841683366734,0.5891919587425698,0.21799162221332802
aducanumab,643.5270541082165,0.5879992010373765,0.21753561283144282
aducanumab,644.9699398797595,0.5868094807323417,0.21708036616494178
aducanumab,646.4128256513027,0.5856227759809904,0.2166258775354077
aducanumab,647.8557114228457,0.5844390615173336,0.21617214091431344
aducanumab,649.2985971943888,0.5832583139444157,0.21571915094739968
aducanumab,650.7414829659319,0.5820805116646397,0.2152669029312446
aducanumab,652.184368737475,0.5809056297543153,0.21481539084587514
aducanumab,653.627254509018,0.5797336501488571,0.21436461126875925
aducanumab,655.0701402805612,0.5785645469851807,0.2139145577412833
aducanumab,656.5130260521042,0.5773983037901543,0.21346522738145862
aducanumab,657.9559118236474,0.5762348963654518,0.2130166142969044
aducanumab,659.3987975951904,0.5750743071756886,0.21256871512764178
aducanumab,660.8416833667335,0.5739165154080712,0.2121215252159912
aducanumab,662.2845691382767,0.5727615019128021,0.21167504051208222
aducanumab,663.7274549098197,0.5716092491466063,0.21122925755483088
aducanumab,665.1703406813627,0.5704597358262722,0.21078417140368658
aducanumab,666.6132264529059,0.569312949191686,0.2103397803868926
aducanumab,668.056112224449,0.5681688658378494,0.20989607867823645
aducanumab,669.498997995992,0.5670274732746329,0.20945306465202776
aducanumab,670.9418837675352,0.5658887511322102,0.2090107335966762
aducanumab,672.3847695390782,0.5647526852417758,0.20856908317874245
aducanumab,673.8276553106213,0.5636192582786759,0.20812810981082058
aducanumab,675.2705410821644,0.5624884540030323,0.20768781029864408
aducanumab,676.7134268537075,0.5613602593874089,0.20724818267231504
aducanumab,678.1563126252505,0.5602346549049592,0.20680922240244484
aducanumab,679.5991983967937,0.5591116313060471,0.20637092894055672
aducanumab,681.0420841683367,0.5579911683759382,0.20593329743468428
aducanumab,682.4849699398798,0.5568732562798041,0.2054963270595675
aducanumab,683.9278557114229,0.5557578776563541,0.205060014025044
aducanumab,685.370741482966,0.5546450209676391,0.2046243567930657
aducanumab,686.813627254509,0.5535346718237052,0.2041893526864154
aducanumab,688.2565130260522,0.5524268160141388,0.20375499907361627
aducanumab,689.6993987975952,0.5513214435231073,0.2033212949452474
aducanumab,691.1422845691384,0.5502185373020426,0.20288823651011104
aducanumab,692.5851703406814,0.5491180902367798,0.2024558238546762
aducanumab,694.0280561122245,0.548020084715931,0.20202405292025935
aducanumab,695.4709418837676,0.5469245129744228,0.2015929234964843
aducanumab,696.9138276553107,0.5458313600204571,0.20116243250961388
aducanumab,698.3567134268537,0.5447406160885068,0.20073257892170096
aducanumab,699.7995991983969,0.5436522697862283,0.20030336103446386
aducanumab,701.2424849699399,0.5425663081345165,0.1998747765028722
aducanumab,702.685370741483,0.5414827232668024,0.19944682497977123
aducanumab,704.1282565130261,0.5404015002568515,0.19901950331073062
aducanumab,705.5711422845692,0.5393226336519296,0.19859281206542545
aducanumab,707.0140280561122,0.5382461079011714,0.19816674780217639
aducanumab,708.4569138276554,0.5371719168532185,0.1977413107788374
aducanumab,709.8997995991984,0.5361000476634254,0.19731649858559583
aducanumab,711.3426853707415,0.5350304913613118,0.19689231032837282
aducanumab,712.7855711422847,0.5339632390346802,0.19646874511925302
aducanumab,714.2284569138277,0.5328982791063865,0.1960458009947363
aducanumab,715.6713426853707,0.531835605156475,0.1956234780219007
aducanumab,717.1142284569139,0.5307752039407446,0.19520177353897664
aducanumab,718.557114228457,0.529717071298751,0.19478068847900593
aducanumab,720.0,0.5286611933168308,0.19436021987830562
lecanemab,0.0,0.0,0.0
lecanemab,0.6733466933867736,155.67168385122858,0.5889452940582718
lecanemab,1.346693386773547,227.98459462276637,0.5893322996154382
lecanemab,2.020040080160321,223.8166143931584,0.5893173683210432
lecanemab,2.693386773547094,219.7281885895894,0.5893021163005614
lecanemab,3.3667334669338675,215.71777371600595,0.5892865371108033
lecanemab,4.040080160320642,211.7838966605351,0.589270624360103
lecanemab,4.713426853707415,207.92505897248972,0.589254371332146
lecanemab,5.386773547094188,204.13983094471928,0.5892377713621816
lecanemab,6.060120240480962,200.42679709879584,0.5892208176198073
lecanemab,6.733466933867735,196.78455691872037,0.5892035031020179
lecanemab,7.406813627254509,193.2117737569902,0.5891858208695117
lecanemab,8.080160320641284,189.70708796741008,0.5891677636291951
lecanemab,8.753507014028056,186.26920228364406,0.5891493241521542
lecanemab,9.42685370741483,182.89693396353164,0.5891304956115498
lecanemab,10.100200400801603,179.58854331402384,0.5891112677081383
lecanemab,10.773547094188377,176.34349074176308,0.5890916368211682
lecanemab,11.446893787575151,173.16038554025036,0.5890715942693151
lecanemab,12.120240480961924,170.03765444041107,0.5890511297049636
lecanemab,12.793587174348698,166.97442429619554,0.5890302369604589
lecanemab,13.46693386773547,163.96945044577035,0.5890089072083616
lecanemab,14.140280561122244,161.0218146291453,0.5889871336750284
lecanemab,14.813627254509019,158.13023576166032,0.5889649066927679
lecanemab,15.486973947895791,155.29360470978554,0.5889422174789724
lecanemab,16.160320641282567,152.5109636860714,0.5889190581910807
lecanemab,16.83366733466934,149.78136334817597,0.5888954208873334
lecanemab,17.507014028056112,147.10323260279074,0.5888712917302789
lecanemab,18.180360721442884,144.47643073391998,0.5888466694322767
lecanemab,18.85370741482966,141.89953160298222,0.5888215408858859
lecanemab,19.527054108216433,139.3714927982747,0.5887958959518517
lecanemab,20.200400801603205,136.89113992625937,0.5887697226039008
lecanemab,20.87374749498998,134.4584890996761,0.5887430213982162
lecanemab,21.547094188376754,132.07172041189696,0.5887157728304294
lecanemab,22.220440881763526,129.7303464246137,0.588687971547682
lecanemab,22.893787575150302,127.43318321645327,0.5886596038240278
lecanemab,23.567134268537075,125.18004649699435,0.5886306680560833
lecanemab,24.240480961923847,122.96932965709459,0.5886011442905269
lecanemab,24.913827655310623,120.8007085689789,0.588571028762435
lecanemab,25.587174348697395,118.67311652459826,0.5885403074920255
lecanemab,26.260521042084168,116.58564214704512,0.5885089679231073
lecanemab,26.93386773547094,114.53803839336074,0.5884770073963359
lecanemab,27.607214428857716,112.52925692024046,0.5884444109214897
lecanemab,28.28056112224449,110.55839765506336,0.5884111649705637
lecanemab,28.95390781563126,108.62488405614232,0.588377261001322
lecanemab,29.627254509018037,106.72788651353738,0.5883426857983242
lecanemab,30.30060120240481,104.86695289625469,0.5883074327201857
lecanemab,30.973947895791582,103.0411876904702,0.5882714865786502
lecanemab,31.647294589178358,101.24985894541807,0.5882348345776582
lecanemab,32.320641282565134,99.49251354059635,0.5881974693727607
lecanemab,32.9939879759519,97.76839980544203,0.588159377182942
lecanemab,33.66733466933868,96.07673267688955,0.5881205427002858
lecanemab,34.34068136272545,94.41723903222871,0.5880809621138217
lecanemab,35.014028056112224,92.78878904634487,0.5880406108622259
lecanemab,35.687374749499,91.19126378258139,0.587999488504385
lecanemab,36.36072144288577,89.62402407444972,0.5879575818934508
lecanemab,37.034068136272545,88.08613262202071,0.5879148688472495
lecanemab,37.70741482965932,86.57741339388106,0.5878713475939382
lecanemab,38.38076152304609,85.09695698663648,0.5878269952546502
lecanemab,39.054108216432866,83.6445674071793,0.5877818095120378
lecanemab,39.72745490981964,82.21955211586412,0.5877357729132382
lecanemab,40.40080160320641,80.82132785179395,0.5876888705430499
lecanemab,41.07414829659319,79.44947782529401,0.5876410926404569
lecanemab,41.74749498997996,78.1031821288215,0.5875924146560803
lecanemab,42.42084168336673,76.78262441005195,0.5875428482080234
lecanemab,43.09418837675351,75.4865652295002,0.5874923518284276
lecanemab,43.76753507014028,74.21523558030401,0.5874409397560919
lecanemab,44.44088176352705,72.96753894227324,0.5873885733016374
lecanemab,45.11422845691383,71.74334854334867,0.5873352523915301
lecanemab,45.787575150300604,70.54215438598973,0.5872809609601874
lecanemab,46.46092184368737,69.36350203403983,0.5872256847235683
lecanemab,47.13426853707415,68.20691204243222,0.5871694075829578
lecanemab,47.807615230460925,67.07212716061117,0.5871121240288861
lecanemab,48.480961923847694,65.95856427189005,0.5870538119453348
lecanemab,49.15430861723447,64.86581888517222,0.5869944573256307
lecanemab,49.827655310621246,63.793640911283944,0.5869340545359734
lecanemab,50.501002004008015,62.74150276469458,0.5868725821910745
lecanemab,51.17434869739479,61.709000219848036,0.5868100248736192
lecanemab,51.84769539078157,60.695905016300294,0.5867463777312173
lecanemab,52.521042084168336,59.70171933362868,0.5866816189090671
lecanemab,53.19438877755511,58.726078517285295,0.5866157340067362
lecanemab,53.86773547094188,57.76871727790639,0.5865487151667041
lecanemab,54.54108216432866,56.82921594947534,0.5864805435447084
lecanemab,55.21442885771543,55.90721384353783,0.586411203572238
lecanemab,55.8877755511022,55.0024607536355,0.5863406877234169
lecanemab,56.56112224448898,54.11456360848732,0.5862689771781608
lecanemab,57.234468937875754,53.2431734847842,0.5861960556345834
lecanemab,57.90781563126252,52.38806304911686,0.5861219166790442
lecanemab,58.5811623246493,51.54885856261768,0.58604654110614
lecanemab,59.254509018036075,50.72523083015311,0.5859699126146384
lecanemab,59.92785571142284,49.91695711643353,0.5858920244836431
lecanemab,60.60120240480962,49.12370983475439,0.5858128598593637
lecanemab,61.274549098196395,48.34516390048931,0.5857324011562519
lecanemab,61.947895791583164,47.58108599631282,0.5856506396986625
lecanemab,62.62124248496994,46.83119865217938,0.5855675620304601
lecanemab,63.294589178356716,46.09518463056434,0.5854831495232149
lecanemab,63.967935871743485,45.37282385516994,0.5853973940118357
lecanemab,64.64128256513027,44.66385445770485,0.5853102823273995
lecanemab,65.31462925851703,43.967977451482845,0.5852217959617607
lecanemab,65.9879759519038,43.28498492522841,0.5851319272998857
lecanemab,66.66132264529058,42.61462994672098,0.5850406635614166
lecanemab,67.33466933867736,41.95663041620036,0.5849479863884159
lecanemab,68.00801603206413,41.31078146755612,0.5848538875398809
lecanemab,68.6813627254509,40.676876428949356,0.584758358582326
lecanemab,69.35470941883767,40.05462285183797,0.5846613774859866
lecanemab,70.02805611222445,39.443836255039336,0.5845629380070636
lecanemab,70.70140280561122,38.84432168268442,0.5844630324153414
lecanemab,71.374749498998,38.25580907575114,0.584361639837571
lecanemab,72.04809619238478,37.67810676768121,0.5842587517771061
lecanemab,72.72144288577154,37.111048512614765,0.5841543643839332
lecanemab,73.39478957915831,36.55437360938136,0.5840484559959914
lecanemab,74.06813627254509,36.007901250848896,0.5839410189107459
lecanemab,74.74148296593187,35.47147276825261,0.5838320498958068
lecanemab,75.41482965931864,34.94484776695594,0.5837215287176363
lecanemab,76.08817635270542,34.427850086769716,0.5836094473955473
lecanemab,76.76152304609218,33.92033193565354,0.5834958041551191
lecanemab,77.43486973947896,33.42206648106363,0.5833805791559586
lecanemab,78.10821643286573,32.93287937676924,0.5832637633498585
lecanemab,78.78156312625251,32.45265572056322,0.5831453620779481
lecanemab,79.45490981963928,31.981160070103957,0.5830253508225952
lecanemab,80.12825651302606,31.518226841352107,0.5829037210361447
lecanemab,80.80160320641282,31.0637569537178,0.5827804819397923
lecanemab,81.4749498997996,30.61752514292989,0.582655608558073
lecanemab,82.14829659318637,30.179375192473398,0.5825290933216977
lecanemab,82.82164328657315,29.749210789257262,0.5824009462287888
lecanemab,83.49498997995993,29.326828044075967,0.5822711453118289
lecanemab,84.1683366733467,28.912070893271423,0.5821396814253341
lecanemab,84.84168336673346,28.504851419067947,0.582006567138807
lecanemab,85.51503006012024,28.104977220444184,0.5818717810254348
lecanemab,86.18837675350701,27.71230753004407,0.5817353172503503
lecanemab,86.86172344689379,27.326740033994234,0.5815971833243085
lecanemab,87.53507014028057,26.94811259124646,0.5814573652773759
lecanemab,88.20841683366733,26.5762859239685,0.5813158561574103
lecanemab,88.8817635270541,26.21116353618944,0.5811726650962382
lecanemab,89.55511022044088,25.852593572703007,0.5810277794867129
lecanemab,90.22845691382766,25.50044121094539,0.5808811921214123
lecanemab,90.90180360721443,25.154618858614242,0.5807329152065576
lecanemab,91.57515030060121,24.8149820887832,0.5805829366313241
lecanemab,92.24849699398797,24.48140369298396,0.5804312503383459
lecanemab,92.92184368737475,24.153797837777674,0.5802778687621171
lecanemab,93.59519038076152,23.832037925987695,0.5801227853861112
lecanemab,94.2685370741483,23.515994247975474,0.5799659907445596
lecanemab,94.94188376753507,23.205589081356866,0.5798075005548551
lecanemab,95.61523046092185,22.900702974148018,0.5796473094681259
lecanemab,96.28857715430861,22.60121740524503,0.5794854112315021
lecanemab,96.96192384769539,22.307047460956877,0.579321817010482
lecanemab,97.63527054108216,22.018092046809628,0.5791565290207745
lecanemab,98.30861723446894,21.73423545730159,0.578989540061251
lecanemab,98.98196392785572,21.455397596396715,0.5788208629499353
lecanemab,99.65531062124249,21.1814830584807,0.5786505012749564
lecanemab,100.32865731462925,20.912382741573076,0.5784784490173956
lecanemab,101.00200400801603,20.64801761008866,0.5783047183325531
lecanemab,101.6753507014028,20.388307891263448,0.5781293210225866
lecanemab,102.34869739478958,20.13314041955443,0.5779522454042156
lecanemab,103.02204408817636,19.882444044565478,0.5777735074914079
lecanemab,103.69539078156313,19.636143512706052,0.5775931206396991
lecanemab,104.3687374749499,19.39413432654412,0.5774110758890951
lecanemab,105.04208416833667,19.15634247431778,0.5772273856215384
lecanemab,105.71543086172345,18.922703864271256,0.57704206998231
lecanemab,106.38877755511022,18.693117580832258,0.5768551192599558
lecanemab,107.062124248497,18.467513801836,0.576666547312871
lecanemab,107.73547094188376,18.245831355456026,0.5764763752749437
lecanemab,108.40881763527054,18.027977161971915,0.5762845962545786
lecanemab,109.08216432865731,17.813883191614682,0.5760912236698214
lecanemab,109.75551102204409,17.60349246561669,0.5758962808315038
lecanemab,110.42885771543087,17.396717139371628,0.5756997618006292
lecanemab,111.10220440881764,17.193489844621915,0.5755016781980528
lecanemab,111.7755511022044,16.993766398870928,0.5753020642730927
lecanemab,112.44889779559118,16.797454336337985,0.5751009055644383
lecanemab,113.12224448897796,16.604493281793214,0.5748982180700266
lecanemab,113.79559118236473,16.41484157668594,0.5746940376370399
lecanemab,114.46893787575151,16.228413089574126,0.5744883517816703
lecanemab,115.14228456913828,16.045147421565726,0.5742811738826565
lecanemab,115.81563126252505,15.865008732514433,0.5740725451314496
lecanemab,116.48897795591182,15.687914577272291,0.5738624524359988
lecanemab,117.1623246492986,15.51380796689697,0.5736509102548097
lecanemab,117.83567134268537,15.3426540516446,0.5734379598998708
lecanemab,118.50901803607215,15.174378204731568,0.5732235928993709
lecanemab,119.18236472945893,15.008925994051145,0.573007824029627
lecanemab,119.85571142284569,14.846258024716555,0.5727906872325613
lecanemab,120.52905811623246,14.686311462700923,0.5725721846649088
lecanemab,121.20240480961924,14.529032411648778,0.5723523286494572
lecanemab,121.87575150300601,14.374383719516304,0.5721311542208698
lecanemab,122.54909819639279,14.222306533082078,0.5719086648507757
lecanemab,123.22244488977957,14.072748642092716,0.5716848716153016
lecanemab,123.89579158316633,13.925676360872332,0.5714598125197745
lecanemab,124.5691382765531,13.781033692205336,0.5712334909391864
lecanemab,125.24248496993988,13.63877136472685,0.5710059185811825
lecanemab,125.91583166332666,13.49885634856081,0.5707771322257734
lecanemab,126.58917835671343,13.361239587414696,0.5705471419963599
lecanemab,127.26252505010021,13.225870785612186,0.5703159538545426
lecanemab,127.93587174348697,13.092720060484448,0.570083607389056
lecanemab,128.60921843687376,12.961741113777771,0.569850113154399
lecanemab,129.28256513026054,12.832887998446678,0.5696154802927488
lecanemab,129.95591182364728,12.706127963144624,0.5693797405761934
lecanemab,130.62925851703406,12.581421885539703,0.56914291330533
lecanemab,131.30260521042084,12.458724875065192,0.5689050051120779
lecanemab,131.9759519038076,12.338006038338527,0.568666048177388
lecanemab,132.6492985971944,12.219228450132892,0.5684260620658368
lecanemab,133.32264529058116,12.102349762383955,0.5681850536348289
lecanemab,133.99599198396794,11.98734081012515,0.5679430552974645
lecanemab,134.66933867735472,11.874166756995898,0.5677000868029358
lecanemab,135.3426853707415,11.762787629335163,0.5674561550875181
lecanemab,136.01603206412827,11.653174648281446,0.5672112898578034
lecanemab,136.68937875751504,11.54529874574984,0.5669655195064609
lecanemab,137.3627254509018,11.439118382481304,0.5667188423674667
lecanemab,138.03607214428857,11.334607678008071,0.5664712910341162
lecanemab,138.70941883767534,11.231739208619466,0.5662228938694994
lecanemab,139.38276553106212,11.130474616425902,0.5659736512171387
lecanemab,140.0561122244489,11.030786906991978,0.5657235891682608
lecanemab,140.72945891783567,10.932652506615216,0.56547274162765
lecanemab,141.40280561122245,10.836035190002852,0.5652211087877748
lecanemab,142.07615230460922,10.740908637128612,0.5649687143400997
lecanemab,142.749498997996,10.647250896604818,0.5647155926727103
lecanemab,143.42284569138278,10.555027765443162,0.5644617436930288
lecanemab,144.09619238476955,10.464213143657743,0.5642071872076306
lecanemab,144.76953907815633,10.3747901211053,0.5639519679773939
lecanemab,145.44288577154308,10.286722609108946,0.5636960748227289
lecanemab,146.11623246492985,10.199987241053561,0.5634395307313027
lecanemab,146.78957915831663,10.11456807872584,0.5631823799814369
lecanemab,147.4629258517034,10.030431495566031,0.5629246124052797
lecanemab,148.13627254509018,9.947554071242193,0.5626662462658936
lecanemab,148.80961923847696,9.865922155221886,0.5624073294888527
lecanemab,149.48296593186373,9.785503531397373,0.5621478500402878
lecanemab,150.1563126252505,9.706276095756913,0.5618878256299854
lecanemab,150.82965931863728,9.628226564595208,0.5616273020517928
lecanemab,151.50300601202406,9.55132578045957,0.5613662710619696
lecanemab,152.17635270541084,9.475551609196113,0.5611047454661676
lecanemab,152.84969939879758,9.400891959519289,0.5608427716936074
lecanemab,153.52304609218436,9.327319291693279,0.5605803409511518
lecanemab,154.19639278557113,9.254813670046396,0.5603174688874443
lecanemab,154.8697394789579,9.183360829067444,0.5600541905353881
lecanemab,155.5430861723447,9.112937631591869,0.5597905070324629
lecanemab,156.21643286573146,9.043524301823442,0.5595264297885929
lecanemab,156.88977955911824,8.975107389380288,0.5592619929473455
lecanemab,157.56312625250501,8.907665215788386,0.5589971976467775
lecanemab,158.2364729458918,8.841178596830963,0.5587320525038308
lecanemab,158.90981963927857,8.775634857838309,0.5584665906784562
lecanemab,159.58316633266534,8.711014877796234,0.5582008181370988
lecanemab,160.25651302605212,8.647299019844544,0.5579347365040517
lecanemab,160.92985971943887,8.584475842027318,0.557668380016794
lecanemab,161.60320641282564,8.522527288936496,0.5574017538595668
lecanemab,162.27655310621242,8.461435429840167,0.5571348616187914
lecanemab,162.9498997995992,8.401187635062223,0.5568677283592949
lecanemab,163.62324649298597,8.341768699012105,0.5566003665826085
lecanemab,164.29659318637275,8.283161073495734,0.5563327763846141
lecanemab,164.96993987975952,8.2253528453248,0.5560649818230404
lecanemab,165.6432865731463,8.168329657717358,0.5557969944929082
lecanemab,166.31663326653307,8.112074943875104,0.5555288137618407
lecanemab,166.98997995991985,8.056577458469505,0.5552604626218769
lecanemab,167.66332665330663,8.001823650859027,0.5549919517767732
lecanemab,168.3366733466934,7.947797872230565,0.5547232798265315
lecanemab,169.01002004008015,7.894489000396531,0.5544544661083789
lecanemab,169.68336673346693,7.841885787170784,0.5541855282609441
lecanemab,170.3567134268537,7.7899719053568175,0.5539164562788137
lecanemab,171.03006012024048,7.738737376273969,0.5536472710990566
lecanemab,171.70340681362725,7.688171586228387,0.5533779893564288
lecanemab,172.37675350701403,7.638259457129872,0.5531086022997398
lecanemab,173.0501002004008,7.588990522751887,0.5528391240946877
lecanemab,173.72344689378758,7.540355821659934,0.5525695761015037
lecanemab,174.39679358717436,7.492340753645031,0.5522999469992388
lecanemab,175.07014028056113,7.444935441055948,0.5520302499904691
lecanemab,175.7434869739479,7.398131323190615,0.551760504733344
lecanemab,176.41683366733466,7.351914928559767,0.5514907011964432
lecanemab,177.09018036072143,7.30627660663431,0.5512208497290777
lecanemab,177.7635270541082,7.261208392882556,0.5509509695778166
lecanemab,178.43687374749499,7.216697554398561,0.550681050095319
lecanemab,179.11022044088176,7.172734489255581,0.5504110976857907
lecanemab,179.78356713426854,7.129313162888739,0.5501411396803495
lecanemab,180.4569138276553,7.086420251633779,0.5498711569161564
lecanemab,181.1302605210421,7.044046614940865,0.549601154418321
lecanemab,181.80360721442887,7.002187136677407,0.5493311619453322
lecanemab,182.47695390781564,6.960829028072526,0.5490611587040709
lecanemab,183.15030060120242,6.919963657257112,0.5487911489202711
lecanemab,183.8236472945892,6.879586036155679,0.5485211599814039
lecanemab,184.49699398797594,6.839684594790487,0.5482511742522328
lecanemab,185.17034068136272,6.800250654955812,0.5479811916482586
lecanemab,185.8436873747495,6.7612796989850095,0.5477112395910665
lecanemab,186.51703406813627,6.722760783905695,0.5474413000405487
lecanemab,187.19038076152304,6.684686110401219,0.5471713750800589
lecanemab,187.86372745490982,6.6470502317186755,0.5469014824504436
lecanemab,188.5370741482966,6.60984399499138,0.5466316122871575
lecanemab,189.21042084168337,6.5730596338622735,0.5463617631299674
lecanemab,189.88376753507015,6.536692015391775,0.5460919517613466
lecanemab,190.55711422845692,6.500732557403776,0.5458221683823595
lecanemab,191.2304609218437,6.465173705113184,0.5455524092880232
lecanemab,191.90380761523048,6.430010837953918,0.5452826919695479
lecanemab,192.57715430861722,6.3952357685530306,0.5450130056318092
lecanemab,193.250501002004,6.360841356682891,0.5447433460221627
lecanemab,193.92384769539078,6.326823047505784,0.5444737280999811
lecanemab,194.59719438877755,6.293173705952008,0.5442041455095005
lecanemab,195.27054108216433,6.259885974941462,0.5439345886412391
lecanemab,195.9438877755511,6.226955765401528,0.543665073219406
lecanemab,196.61723446893788,6.194376331649493,0.5433955924303369
lecanemab,197.29058116232466,6.16214096296763,0.543126138355605
lecanemab,197.96392785571143,6.130245066512757,0.542856719643232
lecanemab,198.6372745490982,6.098683005029923,0.5425873352840077
lecanemab,199.31062124248498,6.067448187976474,0.5423179749161117
lecanemab,199.98396793587173,6.036536280258466,0.5420486464749105
lecanemab,200.6573146292585,6.005941956376225,0.5417793484583281
lecanemab,201.33066132264528,5.975658981743965,0.5415100701877459
lecanemab,202.00400801603206,5.945683046574527,0.5412408169563896
lecanemab,202.67735470941884,5.916009780669952,0.5409715927741372
lecanemab,203.3507014028056,5.886632623319382,0.5407023807027082
lecanemab,204.0240480961924,5.857547728041365,0.5404331874530166
lecanemab,204.69739478957916,5.8287509696342426,0.5401640164918284
lecanemab,205.37074148296594,5.800236288019527,0.5398948521854098
lecanemab,206.04408817635272,5.771999599477523,0.5396256963472611
lecanemab,206.7174348697395,5.744037465485256,0.539356556258341
lecanemab,207.39078156312627,5.716343996197642,0.5390874147117442
lecanemab,208.06412825651302,5.688915335333398,0.5388182730635331
lecanemab,208.7374749498998,5.661748193389236,0.5385491375671712
lecanemab,209.41082164328657,5.63483713430113,0.5382799923592613
lecanemab,210.08416833667334,5.608178373808634,0.5380108369533525
lecanemab,210.75751503006012,5.581768857529881,0.5377416775661661
lecanemab,211.4308617234469,5.55560343654324,0.5374724982589387
lecanemab,212.10420841683367,5.529678319505477,0.5372032959267266
lecanemab,212.77755511022045,5.503991275387941,0.5369340830682658
lecanemab,213.45090180360722,5.4785367777247425,0.5366648369295017
lecanemab,214.124248496994,5.453311458649687,0.5363955563728944
lecanemab,214.79759519038078,5.428313222101229,0.5361262533153722
lecanemab,215.47094188376752,5.403536906855958,0.5358569059778845
lecanemab,216.1442885771543,5.378979092260772,0.5355875103164989
lecanemab,216.81763527054107,5.354638047915326,0.5353180803050692
lecanemab,217.49098196392785,5.330508799366384,0.5350485934078298
lecanemab,218.16432865731463,5.306588111931669,0.5347790453570127
lecanemab,218.8376753507014,5.282874289877001,0.5345094487129618
lecanemab,219.51102204408818,5.259362837159847,0.5342397836382313
lecanemab,220.18436873747495,5.236050650691601,0.5339700452022735
lecanemab,220.85771543086173,5.2129356769326,0.5337002400452988
lecanemab,221.5310621242485,5.190014189122396,0.5334303547029519
lecanemab,222.20440881763528,5.167283072358688,0.5331603819952605
lecanemab,222.87775551102206,5.144740393674907,0.5328903281846075
lecanemab,223.5511022044088,5.122382653280214,0.5326201802181313
lecanemab,224.22444889779558,5.100206804002707,0.532349929620386
lecanemab,224.89779559118236,5.078211125032836,0.5320795834990659
lecanemab,225.57114228456913,5.056392265647121,0.5318091284271043
lecanemab,226.2444889779559,5.0347473398301865,0.5315385558716414
lecanemab,226.9178356713427,5.013274636753323,0.5312678714188256
lecanemab,227.59118236472946,4.991971257694129,0.5309970652198982
lecanemab,228.26452905811624,4.9708341899433925,0.5307261251736551
lecanemab,228.93787575150301,4.949861916631124,0.5304550577460803
lecanemab,229.6112224448898,4.929051690611324,0.5301838530865468
lecanemab,230.28456913827657,4.90840076950165,0.5299125006525447
lecanemab,230.95791583166334,4.8879073834342766,0.5296410020735336
lecanemab,231.6312625250501,4.8675692726366515,0.5293693520551175
lecanemab,232.30460921843687,4.847383722057011,0.5290975385717808
lecanemab,232.97795591182364,4.827349062326765,0.5288255630655551
lecanemab,233.65130260521042,4.807463153971186,0.5285534201824778
lecanemab,234.3246492985972,4.7877234220133005,0.5282810979844826
lecanemab,234.99799599198397,4.768128290793328,0.5280085977311664
lecanemab,235.67134268537075,4.748675735112883,0.5277359140349185
lecanemab,236.34468937875752,4.729363311194917,0.5274630350413348
lecanemab,237.0180360721443,4.710189433039857,0.527189960434499
lecanemab,237.69138276553107,4.691152482409004,0.5269166890842488
lecanemab,238.36472945891785,4.672249912520815,0.526643206002183
lecanemab,239.0380761523046,4.653480108015331,0.5263695090331304
lecanemab,239.71142284569137,4.634841757662862,0.5260956001219035
lecanemab,240.38476953907815,4.6163323683620465,0.5258214633866315
lecanemab,241.05811623246493,4.597950412856255,0.5255470966116428
lecanemab,241.7314629258517,4.579694632635885,0.5252725012698535
lecanemab,242.40480961923848,4.561562725546854,0.5249976627029752
lecanemab,243.07815631262525,4.543553178669362,0.5247225776093749
lecanemab,243.75150300601203,4.525664828681578,0.5244472477041594
lecanemab,244.4248496993988,4.507895486137359,0.5241716585008044
lecanemab,245.09819639278558,4.490243613324108,0.5238958050185917
lecanemab,245.77154308617236,4.4727084320331665,0.523619693863295
lecanemab,246.44488977955913,4.455287541447077,0.5233433057382606
lecanemab,247.11823647294588,4.437979590466039,0.523066637345757
lecanemab,247.79158316633266,4.420783852150309,0.5227896951284456
lecanemab,248.46492985971943,4.403698077982214,0.522512460694006
lecanemab,249.1382765531062,4.3867208704141865,0.5222349288167892
lecanemab,249.81162324649299,4.369851669343637,0.5219571077227213
lecanemab,250.48496993987976,4.353088291885641,0.521678978626319
lecanemab,251.15831663326654,4.33642941296685,0.5214005363440006
lecanemab,251.8316633266533,4.3198744760670955,0.5211217883053652
lecanemab,252.5050100200401,4.303421511626644,0.5208427178850746
lecanemab,253.17835671342687,4.287069150559465,0.5205633180484405
lecanemab,253.85170340681364,4.270816913836758,0.5202835967201742
lecanemab,254.52505010020042,4.254662923187881,0.5200035375044599
lecanemab,255.19839679358716,4.238605965894983,0.5197231349870663
lecanemab,255.87174348697394,4.222645336264905,0.5194423923499437
lecanemab,256.5450901803607,4.206779505297823,0.5191612980343872
lecanemab,257.2184368737475,4.191007234422569,0.5188798451565627
lecanemab,257.89178356713427,4.175327861417519,0.5185980368440896
lecanemab,258.5651302605211,4.15973994588895,0.5183158619950516
lecanemab,259.2384769539078,4.1442422617974985,0.5180333129300941
lecanemab,259.91182364729457,4.128834188357608,0.5177503927281003
lecanemab,260.5851703406814,4.113514482068797,0.5174670928277615
lecanemab,261.2585170340681,4.098281831216673,0.5171834029788088
lecanemab,261.9318637274549,4.083135702081252,0.5168993271179353
lecanemab,262.6052104208417,4.068074910823561,0.5166148568091986
lecanemab,263.2785571142285,4.053098267957819,0.5163299831101232
lecanemab,263.9519038076152,4.038205092090013,0.5160447064369899
lecanemab,264.62525050100203,4.023394438151726,0.515759021961923
lecanemab,265.2985971943888,4.008665111922013,0.5154729197147158
lecanemab,265.9719438877756,3.9940164707592425,0.5151864001253675
