drug,time_h,concentration
lecanemab,84.1683366733467,28.912070893271423
lecanemab,84.84168336673346,28.504835286235846
lecanemab,85.51503006012024,28.10495872886774
lecanemab,86.18837675350701,27.71230105660327
lecanemab,86.86172344689379,27.32672479929584
lecanemab,87.53507014028057,26.948095129327235
lecanemab,88.20841683366733,26.576279810759846
lecanemab,88.8817635270541,26.21114914941703
lecanemab,89.55511022044088,25.85257594394277
lecanemab,90.22845691382766,25.50043543783315
lecanemab,90.90180360721443,25.154605272340653
lecanemab,91.57515030060121,24.81496544031456
lecanemab,92.24849699398797,24.48139824094764
lecanemab,92.92184368737475,24.153788235345964
lecanemab,93.59519038076152,23.83202220299149
lecanemab,94.2685370741483,23.515989099049584
lecanemab,94.94188376753507,23.205580012454778
lecanemab,95.61523046092185,22.90068812484602
lecanemab,96.28857715430861,22.601208670289072
lecanemab,96.96192384769539,22.307038895737502
lecanemab,97.63527054108216,22.018078022299594
lecanemab,98.30861723446894,21.734227207237463
lecanemab,98.98196392785572,21.455389506671196
lecanemab,99.65531062124249,21.18146983904354
lecanemab,100.32865731462925,20.91237494926657
lecanemab,101.00200400801603,20.648013373543346
lecanemab,101.6753507014028,20.388295404904355
lecanemab,102.34869739478958,20.133133059380427
lecanemab,103.02204408817636,19.882440042822704
lecanemab,103.69539078156313,19.636131718392132
lecanemab,104.3687374749499,19.394125074644634
lecanemab,105.04208416833667,19.15633869423625
lecanemab,105.71543086172345,18.922692723254166
lecanemab,106.38877755511022,18.69310884110657
lecanemab,107.062124248497,18.467510231006138
lecanemab,107.73547094188376,18.245821551037274
lecanemab,108.40881763527054,18.02796890574963
lecanemab,109.08216432865731,17.81387981831849
lecanemab,109.75551102204409,17.60348320324952
lecanemab,110.42885771543087,17.39670933958029
lecanemab,111.10220440881764,17.193489844621915
lecanemab,111.7755511022044,16.993757648208245
lecanemab,112.44889779559118,16.79744696741511
lecanemab,113.12224448897796,16.604493281793214
lecanemab,113.79559118236473,16.414833309073448
lecanemab,114.46893787575151,16.22840498131932
lecanemab,115.14228456913828,16.045147421565726
lecanemab,115.81563126252505,15.865000920897398
lecanemab,116.48897795591182,15.687906915954558
lecanemab,117.1623246492986,15.51380796689697
lecanemab,117.83567134268537,15.342647735777627
lecanemab,118.50901803607215,15.174370965325826
lecanemab,119.18236472945893,15.00892345816042
lecanemab,119.85571142284569,14.846252056385763
lecanemab,120.52905811623246,14.686304621580097
lecanemab,121.20240480961924,14.529030015186544
lecanemab,121.87575150300601,14.374378079262556
lecanemab,122.54909819639279,14.222299617605342
lecanemab,123.22244488977957,14.072746377253301
lecanemab,123.89579158316633,13.92567103032423
lecanemab,124.5691382765531,13.781027156213163
lecanemab,125.24248496993988,13.63876922414092
lecanemab,125.91583166332666,13.498852576020028
lecanemab,126.58917835671343,13.361233409663823
lecanemab,127.26252505010021,13.225868762322575
lecanemab,127.93587174348697,13.092716494519426
lecanemab,128.60921843687376,12.961735274213094
lecanemab,129.28256513026054,12.832884561265386
lecanemab,129.95591182364728,12.706124592192772
lecanemab,130.62925851703406,12.581416365228389
lecanemab,131.30260521042084,12.458721625667602
lecanemab,131.9759519038076,12.338002851484344
lecanemab,132.6492985971944,12.219223239240812
lecanemab,133.32264529058116,12.102346690261161
lecanemab,133.99599198396794,11.987337797064255
lecanemab,134.66933867735472,11.874161830072454
lecanemab,135.3426853707415,11.762784724566604
lecanemab,136.01603206412827,11.653173067889286
lecanemab,136.68937875751504,11.545294086906928
lecanemab,137.3627254509018,11.43911563570205
lecanemab,138.03607214428857,11.334606183503519
lecanemab,138.70941883767534,11.23173480285885
lecanemab,139.38276553106212,11.130471158022315
lecanemab,140.0561122244489,11.030785493570948
lecanemab,140.72945891783567,10.932648623246495
lecanemab,141.40280561122245,10.836031919000323
lecanemab,142.07615230460922,10.740907300256188
lecanemab,142.749498997996,10.647247223383651
lecanemab,143.42284569138278,10.555024671362977
lecanemab,144.09619238476955,10.464213143657743
lecanemab,144.76953907815633,10.374786646283866
lecanemab,145.44288577154308,10.286719682059667
lecanemab,146.11623246492985,10.199987241053561
lecanemab,146.78957915831663,10.114564791214743
lecanemab,147.4629258517034,10.0304282691757
lecanemab,148.13627254509018,9.947554071242193
lecanemab,148.80961923847696,9.865919044553452
lecanemab,149.48296593186373,9.785500478406423
lecanemab,150.1563126252505,9.706276095756913
lecanemab,150.82965931863728,9.628224044879241
lecanemab,151.50300601202406,9.551322891183018
lecanemab,152.17635270541084,9.475551609196112
lecanemab,152.84969939879758,9.400889574695592
lecanemab,153.52304609218436,9.327316556989262
lecanemab,154.19639278557113,9.254812711352884
lecanemab,154.8697394789579,9.183358571605869
lecanemab,155.5430861723447,9.112935042831296
lecanemab,156.21643286573146,9.0435233942414
lecanemab,156.88977955911824,8.975105252173046
lecanemab,157.56312625250501,8.907662593221325
lecanemab,158.2364729458918,8.841177737508884
lecanemab,158.90981963927857,8.775633342077628
lecanemab,159.58316633266534,8.711012394412348
lecanemab,160.25651302605212,8.647298206090888
lecanemab,160.92985971943887,8.584474406549862
lecanemab,161.60320641282564,8.522524936976055
lecanemab,162.27655310621242,8.461434044315789
lecanemab,162.9498997995992,8.401186275393659
lecanemab,163.62324649298597,8.341766471150766
lecanemab,164.29659318637275,8.283159760992742
lecanemab,164.96993987975952,8.225351557241849
lecanemab,165.6432865731463,8.168327549702179
lecanemab,166.31663326653307,8.112073700327056
lecanemab,166.98997995991985,8.056576237985883
lecanemab,167.66332665330663,8.00182165333757
lecanemab,168.3366733466934,7.9477966937992
lecanemab,169.01002004008015,7.894488358609983
lecanemab,169.68336673346693,7.841883893995224
lecanemab,170.3567134268537,7.789970788419282
lecanemab,171.03006012024048,7.738736767929862
lecanemab,171.70340681362725,7.688169791595901
lecanemab,172.37675350701403,7.638258047028827
lecanemab,173.0501002004008,7.588989945991298
lecanemab,173.72344689378758,7.540354120093385
lecanemab,174.39679358717436,7.492339416567038
lecanemab,175.07014028056113,7.444934894124281
lecanemab,175.7434869739479,7.398129818896916
lecanemab,176.41683366733466,7.351913660450042
lecanemab,177.09018036072143,7.306276087875449
lecanemab,177.7635270541082,7.261206965961022
lecanemab,178.43687374749499,7.216696351429884
lecanemab,179.11022044088176,7.172734489255581
lecanemab,179.78356713426854,7.129311809048108
lecanemab,180.4569138276553,7.086418921506037
lecanemab,181.1302605210421,7.044046614940865
lecanemab,181.80360721442887,7.002185851867257
lecanemab,182.47695390781564,6.960827765656321
lecanemab,183.15030060120242,6.919963657257112
lecanemab,183.8236472945892,6.879584991979501
lecanemab,184.49699398797594,6.839683396337338
lecanemab,185.17034068136272,6.800250654955812
lecanemab,185.8436873747495,6.761278707536046
lecanemab,186.51703406813627,6.72275964587748
lecanemab,187.19038076152304,6.684685710960439
lecanemab,187.86372745490982,6.647049290082212
lecanemab,188.5370741482966,6.609842914048531
lecanemab,189.21042084168337,6.573059254421325
lecanemab,189.88376753507015,6.536691120816653
lecanemab,190.55711422845692,6.500731458255686
lecanemab,191.2304609218437,6.465173344568214
lecanemab,191.90380761523048,6.430009987843349
lecanemab,192.57715430861722,6.395234723930948
lecanemab,193.250501002004,6.360841013991979
lecanemab,193.92384769539078,6.326822442093451
lecanemab,194.59719438877755,6.293172712851669
lecanemab,195.27054108216433,6.259885649121147
lecanemab,195.9438877755511,6.22695518972564
lecanemab,196.61723446893788,6.1943753872351675
lecanemab,197.29058116232466,6.162140405785555
lecanemab,197.96392785571143,6.13024451893798
lecanemab,198.6372745490982,6.0986821075821185
lecanemab,199.31062124248498,6.067447657878857
lecanemab,199.98396793587173,6.036535759241195
lecanemab,200.6573146292585,6.005941102356282
lecanemab,201.33066132264528,5.975658477244306
lecanemab,202.00400801603206,5.945682771353965
lecanemab,202.67735470941884,5.916008967696567
lecanemab,203.3507014028056,5.8866321430145465
lecanemab,204.0240480961924,5.8575474659850375
lecanemab,204.69739478957916,5.8287501954596355
lecanemab,205.37074148296594,5.8002356787363665
lecanemab,206.04408817635272,5.771999349865247
lecanemab,206.7174348697395,5.744036727987666
lecanemab,207.39078156312627,5.716343415705997
lecanemab,208.06412825651302,5.688915097485361
lecanemab,208.7374749498998,5.661747538086936
lecanemab,209.41082164328657,5.6348365810297425
lecanemab,210.08416833667334,5.608178147083127
lecanemab,210.75751503006012,5.581768232788656
lecanemab,211.4308617234469,5.555602909008904
lecanemab,212.10420841683367,5.529678319505477
lecanemab,212.77755511022045,5.503990679544467
lecanemab,213.45090180360722,5.478536274527349
lecanemab,214.124248496994,5.453311458649687
lecanemab,214.79759519038078,5.428312653585359
lecanemab,215.47094188376752,5.403536347195002
lecanemab,216.1442885771543,5.378979092260772
lecanemab,216.81763527054107,5.354637505244856
lecanemab,217.49098196392785,5.330508265071143
lecanemab,218.16432865731463,5.306588111931669
lecanemab,218.8376753507014,5.2828738461152165
lecanemab,219.51102204408818,5.259362326858089
lecanemab,220.18436873747495,5.236050471218152
lecanemab,220.85771543086173,5.212935252969549
lecanemab,221.5310621242485,5.190013701518699
lecanemab,222.20440881763528,5.1672829008420464
lecanemab,222.87775551102206,5.144739988443196
lecanemab,223.5511022044088,5.1223821543304275
lecanemab,224.22444889779558,5.100206640014515
lecanemab,224.89779559118236,5.0782107375247865
lecanemab,225.57114228456913,5.0563917884446425
lecanemab,226.2444889779559,5.034747182966047
lecanemab,226.9178356713427,5.013274358961175
lecanemab,227.59118236472946,4.991970801072663
lecanemab,228.26452905811624,4.970834039821518
lecanemab,228.93787575150301,4.949861650731261
lecanemab,229.6112224448898,4.92905125346977
lecanemab,230.28456913827657,4.908400511007574
lecanemab,230.95791583166334,4.887907128791557
lecanemab,231.6312625250501,4.867568853935437
lecanemab,232.30460921843687,4.84738347442559
lecanemab,232.97795591182364,4.827348818341529
lecanemab,233.65130260521042,4.807462753092265
lecanemab,234.3246492985972,4.7877231846669215
lecanemab,234.99799599198397,4.768128056899404
lecanemab,235.67134268537075,4.748675350747987
lecanemab,236.34468937875752,4.729363083588213
lecanemab,237.0180360721443,4.710189308519251
lecanemab,237.69138276553107,4.69115211368424
lecanemab,238.36472945891785,4.67224962160309
lecanemab,239.0380761523046,4.6534799885181695
lecanemab,239.71142284569137,4.634841403753084
lecanemab,240.38476953907815,4.616332089083128
lecanemab,241.05811623246493,4.597950298118084
lecanemab,241.7314629258517,4.579694315697232
lecanemab,242.40480961923848,4.561562457295341
lecanemab,243.07815631262525,4.543553068440471
lecanemab,243.75150300601203,4.5256645241431475
lecanemab,244.4248496993988,4.5078952283359115
lecanemab,245.09819639278558,4.490243613324108
lecanemab,245.77154308617236,4.472708139247306
lecanemab,246.44488977955913,4.4552872935505015
lecanemab,247.11823647294588,4.437979590466039
lecanemab,247.79158316633266,4.42078357050541
lecanemab,248.46492985971943,4.403697799960368
lecanemab,249.1382765531062,4.3867208704141865
lecanemab,249.81162324649299,4.3698513982621146
lecanemab,250.48496993987976,4.353088024240729
lecanemab,251.15831663326654,4.33642941296685
lecanemab,251.8316633266533,4.319874252485031
lecanemab,252.5050100200401,4.303421253823562
lecanemab,253.17835671342687,4.287069150559465
lecanemab,253.85170340681364,4.270816698391483
lecanemab,254.52505010020042,4.254662674721242
lecanemab,255.19839679358716,4.238605878242824
lecanemab,255.87174348697394,4.222645128539833
lecanemab,256.5450901803607,4.206779265690284
lecanemab,257.2184368737475,4.191007149879353
lecanemab,257.89178356713427,4.17532766101917
lecanemab,258.5651302605211,4.159739698376078
lecanemab,259.2384769539078,4.144242180205253
lecanemab,259.91182364729457,4.128834043391931
lecanemab,260.5851703406814,4.1135142430997895
lecanemab,261.2585170340681,4.098281752426172
lecanemab,261.9318637274549,4.083135562063558
lecanemab,262.6052104208417,4.068074679967854
lecanemab,263.2785571142285,4.053098131033053
lecanemab,263.9519038076152,4.038204956771826
lecanemab,264.62525050100203,4.023394215002568
lecanemab,265.2985971943888,4.008664979542408
lecanemab,265.9719438877756,3.994016339905821
lecanemab,266.6452905811623,3.9794474010094016
lecanemab,267.3186372745491,3.9649572828821307
lecanemab,267.9919839679359,3.9505451203810504
lecanemab,268.6653306613226,3.9362100629127084
lecanemab,269.33867735470943,3.921951274159734
lecanemab,270.0120240480962,3.907767931812605
lecanemab,270.685370741483,3.8936592273068014
lecanemab,271.35871743486973,3.8796243655647946
lecanemab,272.03206412825654,3.8656625647429683
lecanemab,272.7054108216433,3.85177305598362
lecanemab,273.3787575150301,3.8379550831714555
lecanemab,274.05210420841684,3.824207902694844
lecanemab,274.7254509018036,3.8105307832117896
lecanemab,275.3987975951904,3.796923005420141
lecanemab,276.07214428857714,3.783383861832352
lecanemab,276.74549098196394,3.7699126565546286
lecanemab,277.4188376753507,3.7565087050700976
lecanemab,278.0921843687375,3.7431713340262798
lecanemab,278.76553106212424,3.729899881026695
lecanemab,279.43887775551104,3.7166936944262243
lecanemab,280.1122244488978,3.703552133130616
lecanemab,280.7855711422846,3.6904745663997955
lecanemab,281.45891783567134,3.677460373654783
lecanemab,282.1322645290581,3.664508944288501
lecanemab,282.8056112224449,3.651619677480162
lecanemab,283.47895791583164,3.638791982013066
lecanemab,284.15230460921845,3.626025276096089
lecanemab,284.8256513026052,3.6133189871885016
lecanemab,285.498997995992,3.600672551828042
lecanemab,286.17234468937875,3.588085415462482
lecanemab,286.84569138276555,3.5755570322842702
lecanemab,287.5190380761523,3.5630868650683283
lecanemab,288.1923847695391,3.550674385013086
lecanemab,288.86573146292585,3.5383190715844317
lecanemab,289.53907815631266,3.526020412362647
lecanemab,290.2124248496994,3.513777902892406
lecanemab,290.88577154308615,3.501591046535474
lecanemab,291.55911823647295,3.4894593543262946
lecanemab,292.2324649298597,3.4773823448304184
lecanemab,292.9058116232465,3.4653595440054765
lecanemab,293.57915831663325,3.4533904850649195
lecanemab,294.25250501002006,3.4414747083443933
lecanemab,294.9258517034068,3.429611761170537
lecanemab,295.5991983967936,3.417801197732389
lecanemab,296.27254509018036,3.406042578955284
lecanemab,296.94589178356716,3.394335472377006
lecanemab,297.6192384769539,3.3826794520264616
lecanemab,298.29258517034066,3.371074098304631
lecanemab,298.96593186372746,3.359518997867702
lecanemab,299.6392785571142,3.3480137435125648
lecanemab,300.312625250501,3.336557934064439
lecanemab,300.98597194388776,3.325151174266588
lecanemab,301.65931863727457,3.313793074672241
lecanemab,302.3326653306613,3.3024832515385323
lecanemab,303.0060120240481,3.2912213267224066
lecanemab,303.67935871743487,3.2800069275786297
lecanemab,304.35270541082167,3.2688396868596508
lecanemab,305.0260521042084,3.257719242617381
lecanemab,305.69939879759517,3.2466452381069164
lecanemab,306.37274549098197,3.2356173216920174
lecanemab,307.0460921843687,3.2246351467524064
lecanemab,307.7194388777555,3.2136983715928933
lecanemab,308.39278557114227,3.2028066593541484
lecanemab,309.0661322645291,3.191959677925207
lecanemab,309.7394789579158,3.181157099857695
lecanemab,310.4128256513026,3.1703986022815855
lecanemab,311.0861723446894,3.159683866822636
lecanemab,311.7595190380762,3.1490125795214006
lecanemab,312.4328657314629,3.1383844307537148
lecanemab,313.10621242484973,3.127799115152758
lecanemab,313.7795591182365,3.117256331532608
lecanemab,314.4529058116232,3.106755782813167
lecanemab,315.12625250501003,3.0962971759466016
lecanemab,315.7995991983968,3.08588022184517
lecanemab,316.4729458917836,3.0755046353103483
lecanemab,317.14629258517033,3.0651701349634006
lecanemab,317.81963927855713,3.0548764431772226
lecanemab,318.4929859719439,3.0446232860094535
lecanemab,319.1663326653307,3.0344103931369193
lecanemab,319.83967935871743,3.0242374977912894
lecanemab,320.51302605210424,3.014104336695923
lecanemab,321.186372745491,3.004010650003991
lecanemab,321.85971943887773,2.993956181237709
lecanemab,322.53306613226454,2.9839406772287274
lecanemab,323.2064128256513,2.9739638880597052
lecanemab,323.8797595190381,2.9640255670069284
lecanemab,324.55310621242484,2.9541254704840414
lecanemab,325.22645290581164,2.9442633579868733
lecanemab,325.8997995991984,2.93443899203926
lecanemab,326.5731462925852,2.9246521381399138
lecanemab,327.24649298597194,2.9149025647103337
lecanemab,327.91983967935874,2.905190043043634
lecanemab,328.5931863727455,2.895514347254395
lecanemab,329.26653306613224,2.88587525422946
lecanemab,329.93987975951904,2.8762725435796206
lecanemab,330.6132264529058,2.866705997592265
lecanemab,331.2865731462926,2.8571754011849073
lecanemab,331.95991983967934,2.847680541859569
lecanemab,332.63326653306615,2.8382212096580575
lecanemab,333.3066132264529,2.8287971971180865
lecanemab,333.9799599198397,2.819408299230185
lecanemab,334.65330661322645,2.8100543133954767
lecanemab,335.32665330661325,2.8007350393842243
lecanemab,336.0,2.7914502792951463
donepezil,0.0,0.0
donepezil,0.3366733466933868,0.004711727809005602
donepezil,0.6733466933867736,0.007539574961883789
donepezil,1.0100200400801604,0.009230553197412476
donepezil,1.346693386773547,0.01023548357398751
donepezil,1.6833667334669338,0.01082643621468279
donepezil,2.020040080160321,0.011167605137996658
donepezil,2.3567134268537075,0.011358081184774283
donepezil,2.693386773547094,0.011457665459427753
donepezil,3.030060120240481,0.011502447729534446
donepezil,3.3667334669338675,0.011514207982644579
donepezil,3.7034068136272547,0.011506090261377992
donepezil,4.040080160320642,0.011486026820226885
donepezil,4.376753507014028,0.011458804602569232
donepezil,4.713426853707415,0.011427312358569771
donepezil,5.050100200400801,0.011393293280243123
donepezil,5.386773547094188,0.01135779921635752
donepezil,5.7234468937875755,0.01132146479091309
donepezil,6.060120240480962,0.011284672833512375
donepezil,6.396793587174349,0.011247654216509037
donepezil,6.733466933867735,0.01121054810667821
donepezil,7.070140280561122,0.011173438327069277
donepezil,7.406813627254509,0.01113637530136507
donepezil,7.7434869739478955,0.011099389297290464
donepezil,8.080160320641284,0.011062498419001416
donepezil,8.41683366733467,0.011025713430486176
donepezil,8.753507014028056,0.010989040666483835
donepezil,9.090180360721442,0.010952483789220514
donepezil,9.42685370741483,0.010916044848597038
donepezil,9.763527054108216,0.010879724922009908
donepezil,10.100200400801603,0.010843524500481191
donepezil,10.43687374749499,0.010807443721685956
donepezil,10.773547094188377,0.010771482510582452
donepezil,11.110220440881763,0.010735640664280614
donepezil,11.446893787575151,0.010699917903258388
donepezil,11.783567134268537,0.01066431390226905
donepezil,12.120240480961924,0.010628828308991981
donepezil,12.456913827655312,0.010593460755286704
donepezil,12.793587174348698,0.010558210863982927
donepezil,13.130260521042084,0.010523078252976645
donepezil,13.46693386773547,0.01048806253770038
donepezil,13.803607214428858,0.0104531633326123
donepezil,14.140280561122244,0.010418380252093164
donepezil,14.47695390781563,0.010383712910985946
donepezil,14.813627254509019,0.010349160924919802
donepezil,15.150300601202405,0.010314723910503885
donepezil,15.486973947895791,0.010280401485442656
donepezil,15.823647294589179,0.01024619326860376
donepezil,16.160320641282567,0.010212098880057358
donepezil,16.49699398797595,0.010178117941098165
donepezil,16.83366733466934,0.010144250074257111
donepezil,17.170340681362724,0.010110494903306719
donepezil,17.507014028056112,0.01007685205326269
donepezil,17.8436873747495,0.010043321150383236
donepezil,18.180360721442884,0.01000990182216703
donepezil,18.517034068136272,0.009976593697350324
donepezil,18.85370741482966,0.009943396405903608
donepezil,19.190380761523045,0.00991030957902795
donepezil,19.527054108216433,0.009877332849151182
donepezil,19.86372745490982,0.00984446584992399
donepezil,20.200400801603205,0.009811708216215933
donepezil,20.537074148296593,0.009779059584111457
donepezil,20.87374749498998,0.009746519590905892
donepezil,21.210420841683366,0.009714087875101437
donepezil,21.547094188376754,0.00968176407640316
donepezil,21.88376753507014,0.009649547835715006
donepezil,22.220440881763526,0.009617438795135814
donepezil,22.557114228456914,0.009585436597955334
donepezil,22.893787575150302,0.009553540888650278
donepezil,23.230460921843687,0.009521751312880366
donepezil,23.567134268537075,0.009490067517484388
donepezil,23.903807615230463,0.00945848915047629
donepezil,24.240480961923847,0.009427015861041249
donepezil,24.577154308617235,0.009395647299531787
donepezil,24.913827655310623,0.009364383117463886
donepezil,25.250501002004007,0.009333222967513117
donepezil,25.587174348697395,0.009302166503510774
donepezil,25.923847695390783,0.009271213380440032
donepezil,26.260521042084168,0.009240363254432124
donepezil,26.597194388777556,0.009209615782762503
donepezil,26.93386773547094,0.009178970623847052
donepezil,27.27054108216433,0.009148427437238274
donepezil,27.607214428857716,0.009117985883621522
donepezil,27.9438877755511,0.009087645624811222
donepezil,28.28056112224449,0.009057406323747122
donepezil,28.617234468937877,0.009027267644490538
donepezil,28.95390781563126,0.008997229252220632
donepezil,29.29058116232465,0.008967290813230687
donepezil,29.627254509018037,0.008937451994924406
donepezil,29.96392785571142,0.008907712465812201
donepezil,30.30060120240481,0.00887807189550753
donepezil,30.637274549098198,0.008848529954723218
donepezil,30.973947895791582,0.008819086315267797
donepezil,31.31062124248497,0.008789740650041856
donepezil,31.647294589178358,0.008760492633034427
donepezil,31.983967935871743,0.008731341939319334
donepezil,32.320641282565134,0.008702288245051608
donepezil,32.657314629258515,0.00867333122746388
donepezil,32.9939879759519,0.008644470564862792
donepezil,33.33066132264529,0.008615705936625423
donepezil,33.66733466933868,0.008587037023195736
donepezil,34.00400801603207,0.008558463506081021
donepezil,34.34068136272545,0.00852998506784836
donepezil,34.677354709418836,0.008501601392121092
donepezil,35.014028056112224,0.008473312163575315
donepezil,35.35070140280561,0.00844511706793636
donepezil,35.687374749499,0.008417015791975326
donepezil,36.02404809619239,0.008389008023505578
donepezil,36.36072144288577,0.008361093451379288
donepezil,36.69739478957916,0.008333271765483985
donepezil,37.034068136272545,0.008305542656739091
donepezil,37.37074148296593,0.008277905817092509
donepezil,37.70741482965932,0.008250360939517186
donepezil,38.04408817635271,0.00822290771800771
donepezil,38.38076152304609,0.008195545847576906
donepezil,38.71743486973948,0.008168275024252448
donepezil,39.054108216432866,0.008141094945073481
donepezil,39.390781563126254,0.008114005308087265
donepezil,39.72745490981964,0.008087005812345806
donepezil,40.06412825651303,0.008060096157902527
donepezil,40.40080160320641,0.00803327604580892
donepezil,40.7374749498998,0.008006545178111238
donepezil,41.07414829659319,0.00797990325784718
donepezil,41.410821643286575,0.007953349989042593
donepezil,41.74749498997996,0.007926885076708181
donepezil,42.08416833667335,0.007900508226836233
donepezil,42.42084168336673,0.007874219146397353
donepezil,42.75751503006012,0.0078480175433372
donepezil,43.09418837675351,0.00782190312657326
donepezil,43.430861723446895,0.007795875605991592
donepezil,43.76753507014028,0.007769934692443617
donepezil,44.104208416833664,0.0077440800977429045
donepezil,44.44088176352705,0.007718311534661965
donepezil,44.77755511022044,0.00769262871692907
donepezil,45.11422845691383,0.007667031359225061
donepezil,45.450901803607216,0.007641519177180184
donepezil,45.787575150300604,0.007616091887370931
donepezil,46.124248496993985,0.007590749207316894
donepezil,46.46092184368737,0.007565490855477618
donepezil,46.79759519038076,0.007540316551249481
donepezil,47.13426853707415,0.007515226014962576
donepezil,47.47094188376754,0.007490218967877602
donepezil,47.807615230460925,0.007465295132182765
donepezil,48.144288577154306,0.0074404542309907
donepezil,48.480961923847694,0.007415695988335384
donepezil,48.81763527054108,0.007391020129169079
donepezil,49.15430861723447,0.0073664263793592755
donepezil,49.49098196392786,0.007341914465685637
donepezil,49.827655310621246,0.0073174841158369815
donepezil,50.16432865731463,0.007293135058408241
donepezil,50.501002004008015,0.007268867022897455
donepezil,50.8376753507014,0.007244679739702762
donepezil,51.17434869739479,0.007220572940119408
donepezil,51.51102204408818,0.007196546356336757
donepezil,51.84769539078157,0.007172599721435316
donepezil,52.18436873747495,0.007148732769383775
donepezil,52.521042084168336,0.007124945235036045
donepezil,52.857715430861724,0.0071012368541283144
donepezil,53.19438877755511,0.007077607363276119
donepezil,53.5310621242485,0.007054056499971405
donepezil,53.86773547094188,0.007030584002579624
donepezil,54.20440881763527,0.007007189610336817
donepezil,54.54108216432866,0.006983873063346725
donepezil,54.877755511022045,0.006960634102577896
donepezil,55.21442885771543,0.006937472469860811
donepezil,55.55110220440882,0.006914387907885013
donepezil,55.8877755511022,0.006891380160196255
donepezil,56.22444889779559,0.006868448971193638
donepezil,56.56112224448898,0.006845594086126785
donepezil,56.897795591182366,0.006822815251093006
donepezil,57.234468937875754,0.006800112213034473
donepezil,57.57114228456914,0.006777484719735418
donepezil,57.90781563126252,0.006754932519819316
donepezil,58.24448897795591,0.006732455362746112
donepezil,58.5811623246493,0.00671005299880942
donepezil,58.91783567134269,0.006687725179133762
donepezil,59.254509018036075,0.006665471655671793
donepezil,59.59118236472946,0.006643292181201552
donepezil,59.92785571142284,0.006621186509323715
donepezil,60.26452905811623,0.006599154394458851
donepezil,60.60120240480962,0.006577195591844707
donepezil,60.93787575150301,0.006555309857533473
donepezil,61.274549098196395,0.006533496948389082
donepezil,61.61122244488978,0.006511756622084508
donepezil,61.947895791583164,0.006490088637099073
donepezil,62.28456913827655,0.0064684927527157605
donepezil,62.62124248496994,0.006446968729018545
donepezil,62.95791583166333,0.006425516326889728
donepezil,63.294589178356716,0.006404135308007277
donepezil,63.631262525050104,0.0063828254348421804
donepezil,63.967935871743485,0.006361586470655808
donepezil,64.30460921843688,0.006340418179497286
donepezil,64.64128256513027,0.006319320326200867
donepezil,64.97795591182364,0.006298292676383321
donepezil,65.31462925851703,0.006277334996441336
donepezil,65.65130260521042,0.006256447053548916
donepezil,65.9879759519038,0.0062356286156548
donepezil,66.3246492985972,0.006214879451479879
donepezil,66.66132264529058,0.006194199330514631
donepezil,66.99799599198397,0.006173588023016559
donepezil,67.33466933867736,0.006153045300007639
donepezil,67.67134268537075,0.006132570933271771
donepezil,68.00801603206413,0.006112164695352254
donepezil,68.34468937875752,0.006091826359549248
donepezil,68.6813627254509,0.006071555699917266
donepezil,69.01803607214428,0.00605135249126265
donepezil,69.35470941883767,0.006031216509141088
donepezil,69.69138276553106,0.006011147529855105
donepezil,70.02805611222445,0.005991145330451583
donepezil,70.36472945891784,0.005971209688719286
donepezil,70.70140280561122,0.00595134038318639
donepezil,71.03807615230461,0.0059315371931180205
donepezil,71.374749498998,0.005911799898513805
donepezil,71.71142284569139,0.005892128280105423
donepezil,72.04809619238478,0.0058725221193541765
donepezil,72.38476953907816,0.005852981198448556
donepezil,72.72144288577154,0.005833505300301826
donepezil,73.05811623246493,0.005814094208549607
donepezil,73.39478957915831,0.005794747707547481
donepezil,73.7314629258517,0.005775465582368587
donepezil,74.06813627254509,0.005756247618801238
donepezil,74.40480961923848,0.005737093603346541
donepezil,74.74148296593187,0.005718003323216023
donepezil,75.07815631262525,0.005698976566329268
donepezil,75.41482965931864,0.0056800131213115635
donepezil,75.75150300601203,0.005661112777491549
donepezil,76.08817635270542,0.005642275324898875
donepezil,76.42484969939879,0.005623500554261876
donepezil,76.76152304609218,0.005604788257005236
donepezil,77.09819639278557,0.005586138225247683
donepezil,77.43486973947896,0.00556755025179967
donepezil,77.77154308617234,0.005549024130161076
donepezil,78.10821643286573,0.0055305596545189165
donepezil,78.44488977955912,0.005512156619745051
donepezil,78.78156312625251,0.0054938148213939065
donepezil,79.1182364729459,0.005475534055700206
donepezil,79.45490981963928,0.005457314119576707
donepezil,79.79158316633267,0.005439154810611941
donepezil,80.12825651302606,0.0054210559270679685
donepezil,80.46492985971943,0.005403017267878138
donepezil,80.80160320641282,0.0053850386326448445
donepezil,81.13827655310621,0.005367119821637319
donepezil,81.4749498997996,0.005349260635789392
donepezil,81.81162324649299,0.005331460876697296
donepezil,82.14829659318637,0.005313720346617453
donepezil,82.48496993987976,0.0052960388484642774
donepezil,82.82164328657315,0.005278416185807995
donepezil,83.15831663326654,0.005260852162872452
donepezil,83.49498997995993,0.005243346584532943
donepezil,83.83166332665331,0.005225899256314045
donepezil,84.1683366733467,0.005208509984387453
donepezil,84.50501002004007,0.0051911785755698325
donepezil,84.84168336673346,0.005173904837320667
donepezil,85.17835671342685,0.005156688577740121
donepezil,85.51503006012024,0.0051395296055669155
donepezil,85.85170340681363,0.005122427730176189
donepezil,86.18837675350701,0.005105382761577393
