glutamate_conc,memantine_conc,effect
1.5662311557788946,0.1,0.41037010100503457
1.6164321608040202,0.1,0.4131718177536653
1.6666331658291458,0.1,0.41583984619885483
1.7168341708542714,0.1,0.41838353208735457
1.7670351758793972,0.1,0.42081136989189716
1.8172361809045228,0.1,0.4231310975779627
1.8674371859296484,0.1,0.4253497789865539
1.917638190954774,0.1,0.42747387568077927
1.9678391959798995,0.1,0.429509309795524
2.018040201005025,0.1,0.4314615191777388
2.0682412060301507,0.1,0.43333550589851455
2.1184422110552763,0.1,0.4351358790482323
2.168643216080402,0.1,0.4368668925856476
2.2188442211055275,0.1,0.438532478895221
2.269045226130653,0.1,0.4401362786099211
2.3192462311557787,0.1,0.4416816671755447
2.3694472361809042,0.1,0.4431717785644914
2.41964824120603,0.1,0.4446095264895858
2.469849246231156,0.1,0.44599762342011456
2.5200502512562815,0.1,0.4473385976612112
2.570251256281407,0.1,0.448634808722856
2.6204522613065326,0.1,0.44988846117503994
2.6706532663316582,0.1,0.4511016171602489
2.720854271356784,0.1,0.45227620771265487
2.7710552763819094,0.1,0.4534140430147102
2.821256281407035,0.1,0.4545168217057252
2.8714572864321606,0.1,0.45558613934311093
2.921658291457286,0.1,0.4566234961049258
2.971859296482412,0.1,0.45763030381192776
3.022060301507538,0.1,0.4586078923382514
3.0722613065326634,0.1,0.4595575154719251
3.122462311557789,0.1,0.46048035627953265
3.1726633165829146,0.1,0.4613775320232872
3.22286432160804,0.1,0.46225009867348515
3.2730653266331657,0.1,0.463099055054662
3.3232663316582913,0.1,0.4639253466596739
3.373467336683417,0.1,0.46472986916232906
3.4236683417085425,0.1,0.4655134716560002
3.473869346733668,0.1,0.46627695964284
3.524070351758794,0.1,0.46702109779571954
3.5742713567839197,0.1,0.46774661251280003
3.6244723618090453,0.1,0.4684541942826745
3.674673366834171,0.1,0.4691444998762714
3.7248743718592965,0.1,0.4698181543801403
3.775075376884422,0.1,0.4704757530843581
3.8252763819095477,0.1,0.471117863237032
3.8754773869346733,0.1,0.471745025676278
3.925678391959799,0.1,0.47235775634953314
3.9758793969849244,0.1,0.4729565477291812
4.0260804020100505,0.1,0.47354187013264815
4.076281407035176,0.1,0.47411417295440816
4.126482412060302,0.1,0.4746738858166824
4.176683417085427,0.1,0.4752214196450207
