abeta_uM,time_hours,viability_mean,viability_sem,viability_std,calcium_mean,tau_mean,n
1.0,8,0.980285,0.0021164179643917216,0.00946490887436326,0.21253000000000002,0.027229999999999997,20
1.0,9,0.9771000000000001,0.002149675618124256,0.009613641623399402,0.21481,0.03074,20
1.0,10,0.9735949999999999,0.00218832398015131,0.009786482352822416,0.21683,0.034199999999999994,20
1.0,11,0.96972,0.0022486557387868316,0.010056294179844693,0.21732,0.037555,20
1.0,12,0.9654999999999999,0.0023135186234505725,0.010346369818494437,0.21805,0.040834999999999996,20
1.0,13,0.960975,0.002403647173950893,0.010749436949758903,0.21855000000000002,0.044025,20
1.0,14,0.956105,0.0025025615823959678,0.011191795632233688,0.21932000000000001,0.047145,20
1.0,15,0.950935,0.0026203382164180777,0.011718508751902756,0.21922000000000003,0.05015000000000001,20
1.0,16,0.94547,0.002757822367471538,0.01233335656707154,0.21966000000000002,0.053110000000000004,20
1.0,17,0.9397,0.002911366110879727,0.013020025062632536,0.219985,0.055979999999999995,20
1.0,18,0.9336399999999999,0.003087166986089349,0.013806230477577881,0.219875,0.058755,20
1.0,19,0.92731,0.003281518422604804,0.01467539652472443,0.21993000000000001,0.06146,20
1.0,20,0.9207150000000001,0.0034872947968303454,0.01559565644658795,0.22003500000000004,0.064085,20
1.0,21,0.9138299999999999,0.003719048406868563,0.01663209009874081,0.2197,0.066625,20
1.0,22,0.90672,0.003963833869799342,0.01772680396877477,0.21986499999999998,0.06910000000000001,20
1.0,23,0.8993500000000001,0.004228079693517713,0.01890854721798415,0.220125,0.0715,20
1.0,24,0.8917299999999999,0.004505920666482221,0.020151089822950812,0.21980499999999997,0.07383999999999999,20
1.0,25,0.883905,0.004797874940780389,0.021456749030255476,0.2193,0.076095,20
1.0,26,0.87583,0.0051060804825949265,0.022835086115334358,0.219225,0.07829,20
1.0,27,0.867525,0.005430764582208329,0.024287117551232133,0.21917999999999999,0.08041000000000001,20
1.0,28,0.85904,0.005769490536661931,0.025801946071035656,0.21877,0.082455,20
1.0,29,0.85032,0.006116722548623737,0.027354814836456867,0.219585,0.084475,20
1.0,30,0.8414300000000001,0.006478105229804547,0.028970967318479736,0.219735,0.08641,20
1.0,31,0.832315,0.006852388269793241,0.030644811958959725,0.219575,0.08831,20
1.0,32,0.82304,0.0072381496617793,0.03236998935011127,0.21936,0.09015,20
1.0,33,0.81354,0.007636134321004382,0.03414983085416999,0.21913999999999997,0.091925,20
1.0,34,0.803895,0.008043900844085143,0.03597341818328462,0.21968000000000001,0.093655,20
1.0,35,0.794065,0.008460920302686996,0.03783838589803245,0.21973000000000004,0.09536,20
1.0,36,0.78406,0.008891975684792853,0.039766124170944134,0.21955999999999998,0.09698999999999999,20
1.0,37,0.77391,0.009327638331437666,0.041714466757254695,0.22039,0.0986,20
1.0,38,0.763585,0.009778231125687733,0.043729578993484126,0.220335,0.100155,20
1.0,39,0.753095,0.010235375896216127,0.0457739925584042,0.220455,0.101675,20
1.0,40,0.74247,0.010704197651782271,0.04787062718795754,0.22033,0.103145,20
1.0,41,0.7316900000000001,0.01118021725615101,0.04999945157593968,0.21998,0.10456000000000001,20
1.0,42,0.7207749999999999,0.011666553351580025,0.05217441271452188,0.21938,0.10593,20
1.0,43,0.7097100000000001,0.012158795603443451,0.05437578698765028,0.219585,0.10726500000000001,20
1.0,44,0.69851,0.012659452262201052,0.05661479163239008,0.220255,0.10858000000000001,20
1.0,45,0.6872,0.013172571183293994,0.05890952920860043,0.220435,0.109845,20
1.0,46,0.67574,0.013691555984005536,0.061230499795960826,0.220525,0.11109,20
1.0,47,0.664165,0.014217456421781747,0.06358239805248983,0.219935,0.11229,20
1.0,48,0.6524599999999999,0.014754225799660528,0.06598290368684427,0.22026500000000002,0.11345000000000001,20
1.0,49,0.64066,0.015292389576105115,0.06838964526116047,0.22006,0.11457999999999999,20
1.0,50,0.628745,0.01584192385147049,0.07084723725252659,0.220275,0.11568,20
1.0,51,0.61669,0.016399467096605044,0.07334064644556,0.21979,0.11674,20
1.0,52,0.6045499999999999,0.016962009408024004,0.07585641214266528,0.21961,0.11776,20
1.0,53,0.59231,0.017530771292366548,0.0783999926154669,0.219925,0.11875,20
1.0,54,0.579985,0.01810866508928224,0.08098441224282478,0.219775,0.119725,20
1.0,55,0.56751,0.018690071808597372,0.08358454213675234,0.21939000000000003,0.120665,20
1.0,56,0.554995,0.019279167206025644,0.08621905684451608,0.21989999999999998,0.12158500000000001,20
1.0,57,0.542365,0.01987420342660569,0.08888013972109914,0.22016,0.122475,20
1.0,58,0.52965,0.020474124234210717,0.09156306713494199,0.22008,0.12336,20
1.0,59,0.51684,0.02108233907925379,0.09428308661182361,0.22042,0.12420500000000001,20
1.0,60,0.503945,0.021696438556883742,0.097029422965679,0.22026500000000002,0.125005,20
1.0,61,0.49098499999999995,0.022311848722619394,0.09978162089493763,0.22064,0.12583,20
1.0,62,0.47793,0.022937959919381624,0.1025816752898058,0.22075999999999998,0.126615,20
1.0,63,0.46479499999999996,0.02356696893959849,0.10539468914513674,0.22075499999999998,0.127375,20
1.0,64,0.45158499999999996,0.024197437092429958,0.10821422843989652,0.22029,0.128105,20
1.0,65,0.438295,0.024839134524925952,0.11108398659999275,0.21964999999999998,0.12881499999999999,20
1.0,66,0.424955,0.025481379656732212,0.11395619414586695,0.2202,0.129505,20
1.0,67,0.41153500000000004,0.02613274642142145,0.11686919487412548,0.21972,0.13016,20
1.0,68,0.39804500000000004,0.026785417748233245,0.11978802978155777,0.21928,0.13079000000000002,20
1.0,69,0.38451,0.02744495821783934,0.12273758442946049,0.218895,0.13141,20
1.0,70,0.37090999999999996,0.02810959088994359,0.12570991209924537,0.21909499999999998,0.131995,20
1.0,71,0.35722,0.028776880888730975,0.12869412369523406,0.21897000000000003,0.132575,20
1.0,72,0.343495,0.029448873157782426,0.1316993644831408,0.21893500000000002,0.13313,20
1.0,73,0.33021,0.029830527369758227,0.1334061740068948,0.21932000000000001,0.133685,20
1.0,74,0.317465,0.029884415296799423,0.13364716814295607,0.21939000000000003,0.13423000000000002,20
1.0,75,0.304685,0.02996537148372926,0.13400921521730472,0.218895,0.13473,20
1.0,76,0.29186,0.03007274373563998,0.13448939852564393,0.21962500000000001,0.135235,20
1.0,77,0.278975,0.03020331793816176,0.13507334411153699,0.219115,0.135725,20
1.0,78,0.266035,0.030361877303965456,0.1357824431523496,0.219815,0.136215,20
1.0,79,0.25307,0.030546427218080242,0.13660777545875447,0.220465,0.1367,20
1.0,80,0.24005,0.0307503953761488,0.1375199487921279,0.22098,0.13718,20
1.0,81,0.226995,0.030981983283158206,0.13855564139780774,0.220795,0.13764,20
1.0,82,0.21424500000000002,0.03110430117067075,0.13910266362049215,0.220795,0.13809,20
1.0,83,0.20202,0.03106471903013212,0.13892564690661352,0.219985,0.13851,20
1.0,84,0.18973,0.03106126636859889,0.13891020613483032,0.21988500000000002,0.138935,20
1.0,85,0.178265,0.030834697027690636,0.13789695723905396,0.21986,0.13931,20
1.0,86,0.166795,0.03063670783725404,0.1370115226618012,0.22013,0.13972,20
1.0,87,0.156435,0.0301638065402893,0.13489664376847926,0.220365,0.1401,20
1.0,88,0.146835,0.02953346921625308,0.13207768955787866,0.22033999999999998,0.14047,20
1.0,89,0.138425,0.028619142356306315,0.12798869553288886,0.22038000000000002,0.14082,20
1.0,90,0.13025,0.02767945894284101,0.12378630355321392,0.220675,0.14118999999999998,20
1.0,91,0.12210499999999999,0.026766145619341413,0.11970184220101122,0.220185,0.14152,20
1.0,92,0.11467000000000001,0.02571031750709799,0.11498003533794808,0.220255,0.141845,20
1.0,93,0.10723,0.02468642296784547,0.11040103975482916,0.22005500000000003,0.142165,20
1.0,94,0.09997,0.0236583101011485,0.10580317923787595,0.22025999999999998,0.14247,20
1.0,95,0.093245,0.022537654427762958,0.10079145470775419,0.22023,0.142775,20
1.0,96,0.08651,0.021448187139684962,0.0959192088769447,0.220015,0.14307,20
1.0,97,0.07977000000000001,0.020398759121187014,0.09122602410323609,0.22083,0.14336500000000002,20
1.0,98,0.07300999999999999,0.019390924219986606,0.08671884940487427,0.220845,0.14366,20
1.0,99,0.066235,0.01843547392079223,0.08244594576863201,0.220715,0.14393,20
1.0,100,0.05946,0.017542856395875665,0.0784540388413899,0.221075,0.14422,20
2.0,0,0.9916600000000001,0.002770164350055026,0.012388551591139076,0.096025,0.0,20
2.0,1,0.991325,0.0027617488261873816,0.012350916224270462,0.16685,0.003335,20
2.0,2,0.990535,0.0027516145977837902,0.012305594577050568,0.21747,0.007595,20
2.0,3,0.98925,0.0027364450622929335,0.012237754351961257,0.25297000000000003,0.01245,20
2.0,4,0.987425,0.0027198672084458374,0.012163615935715024,0.27753,0.01765,20
2.0,5,0.98505,0.0026969524711382936,0.012061138115102536,0.29366,0.02302,20
2.0,6,0.9821249999999999,0.0026814653790320276,0.011991877733655707,0.30766,0.02851,20
2.0,7,0.978595,0.0026716393055476934,0.011947934197129985,0.31772999999999996,0.03405,20
2.0,8,0.97453,0.0026715174083576333,0.011947389056323433,0.32423,0.039555,20
2.0,9,0.969895,0.0026869124816805124,0.012016237917260598,0.328965,0.045,20
2.0,10,0.9647,0.002721493398079348,0.01217088847684465,0.331375,0.050339999999999996,20
2.0,11,0.95898,0.002779110043085549,0.012428557946583318,0.33293,0.055555,20
2.0,12,0.952745,0.0028656814657525855,0.012815717118568055,0.33616,0.060685,20
2.0,13,0.94597,0.0029892271488410533,0.013368230209992964,0.33689,0.06568,20
2.0,14,0.938705,0.003146238146371665,0.014070404737379931,0.336775,0.07053000000000001,20
2.0,15,0.93097,0.0033426439267520906,0.014948758089588995,0.33648500000000003,0.07522,20
2.0,16,0.9227550000000001,0.0035775577894482866,0.015999324821280497,0.338025,0.079815,20
2.0,17,0.9140599999999999,0.0038519810350956894,0.017226582885027927,0.33885,0.0843,20
2.0,18,0.904935,0.004156391875299135,0.01858794954859338,0.33781500000000003,0.08863499999999999,20
2.0,19,0.89538,0.004497090287355992,0.020111599166964103,0.3397,0.09287,20
2.0,20,0.8853899999999999,0.004869620648793692,0.021777605590678664,0.33992,0.096995,20
2.0,21,0.875,0.005276546917106021,0.023597435186232012,0.33833,0.10095000000000001,20
2.0,22,0.8642150000000001,0.005710038597897013,0.02553606891809063,0.33782999999999996,0.10481,20
2.0,23,0.853025,0.006173508236600029,0.027608768153385026,0.33885,0.108575,20
2.0,24,0.84149,0.0066584963530973386,0.02977770094692017,0.33903,0.11221999999999999,20
2.0,25,0.82957,0.007174164539659324,0.032083839184893465,0.33859,0.11576,20
2.0,26,0.8173,0.007714995650986257,0.03450250944344103,0.33702,0.11915499999999998,20
2.0,27,0.804695,0.008274591657916611,0.037005098866308456,0.33752499999999996,0.12248,20
2.0,28,0.79174,0.008856859963951818,0.03960908189318521,0.33943500000000004,0.12574000000000002,20
2.0,29,0.7784800000000001,0.009464847984432765,0.04232808697978707,0.339475,0.1289,20
2.0,30,0.764905,0.010092353736733983,0.04513437801662238,0.33838,0.131965,20
2.0,31,0.75101,0.010735687902358288,0.04801145586979051,0.337735,0.13491,20
2.0,32,0.736815,0.011404145772019652,0.051000890343105516,0.33887,0.1378,20
2.0,33,0.72233,0.012086038269533637,0.05405040629868228,0.338685,0.1406,20
2.0,34,0.70758,0.012792357093202176,0.05720916010570336,0.339155,0.14334,20
2.0,35,0.69255,0.01351196253617317,0.060427333480627364,0.337575,0.14596499999999998,20
2.0,36,0.67726,0.014248612859540138,0.06372173387801883,0.339225,0.14855000000000002,20
2.0,37,0.6617,0.015007413957248281,0.06711519554977254,0.33891499999999997,0.151045,20
2.0,38,0.64591,0.015775598912644538,0.07055062310888989,0.337005,0.153435,20
2.0,39,0.6298600000000001,0.016566426734116266,0.07408731264350761,0.33752499999999996,0.155755,20
2.0,40,0.613595,0.017366038355304148,0.07766328452465744,0.337995,0.15803,20
2.0,41,0.5970850000000001,0.01818693758399722,0.08133445748072715,0.3372,0.160225,20
2.0,42,0.5803849999999999,0.019018139920944727,0.08505170733766977,0.33723000000000003,0.16235,20
2.0,43,0.56344,0.019863414398812385,0.08883188972198523,0.338185,0.164435,20
2.0,44,0.54631,0.020725441903739063,0.09268699392096641,0.337915,0.16647499999999998,20
2.0,45,0.528965,0.021598261717335636,0.09659036279158767,0.33744,0.16842,20
2.0,46,0.511425,0.02248630796846453,0.10056182636096381,0.336415,0.1703,20
2.0,47,0.4936999999999999,0.023383500705907105,0.1045741942606452,0.33655,0.17212,20
2.0,48,0.47578000000000004,0.024296180769824708,0.10865582358990246,0.335565,0.17387999999999998,20
2.0,49,0.457705,0.025216081413298643,0.11276974433260947,0.33655,0.175605,20
2.0,50,0.439445,0.02614909425320804,0.11694230460044458,0.335495,0.17726999999999998,20
2.0,51,0.42105,0.02709696186116191,0.12118129741055451,0.336035,0.17887,20
2.0,52,0.40245499999999995,0.02804813857694622,0.12543508900077194,0.336715,0.18045,20
2.0,53,0.38371,0.029017103758409723,0.12976843302793753,0.33882500000000004,0.182035,20
2.0,54,0.364795,0.029998342476140066,0.1341566659779371,0.33921999999999997,0.183595,20
2.0,55,0.34643,0.030572219157439753,0.13672312051811325,0.34030499999999997,0.18512,20
2.0,56,0.328775,0.0306651292401612,0.13713862703963384,0.33892500000000003,0.18656,20
2.0,57,0.31099,0.03081122821652078,0.13779200152480015,0.340415,0.18802000000000002,20
2.0,58,0.293075,0.03100583635636837,0.13866231558414813,0.34130000000000005,0.18942,20
2.0,59,0.27502499999999996,0.0312508137788779,0.13975788792351618,0.34015,0.190775,20
2.0,60,0.256865,0.0315478194050005,0.1410861374629362,0.33923000000000003,0.192075,20
2.0,61,0.238585,0.031892539364328815,0.14262777198745435,0.339125,0.19333499999999998,20
2.0,62,0.22089499999999998,0.0320279010559954,0.14323312787568604,0.33716,0.1945,20
2.0,63,0.20372500000000002,0.03200030334971349,0.14310970718114716,0.336845,0.19566,20
2.0,64,0.187035,0.03186559708575345,0.14250728245472782,0.336835,0.19677,20
2.0,65,0.172395,0.0311494305726445,0.1393044884416866,0.338165,0.19785999999999998,20
2.0,66,0.15866,0.030231480977703742,0.13519929305327474,0.336835,0.19892,20
2.0,67,0.14545,0.029238198248902156,0.1307571976483211,0.3364,0.199925,20
2.0,68,0.13328,0.028050352845139796,0.12544499150917443,0.336345,0.200895,20
2.0,69,0.121735,0.02676710105118241,0.11970611502209991,0.33694,0.20185,20
2.0,70,0.110125,0.025569259786951824,0.11434920603595213,0.337405,0.20278999999999997,20
2.0,71,0.098465,0.02447108204757091,0.1094380058826866,0.33830499999999997,0.20371999999999998,20
2.0,72,0.087435,0.02335085400782457,0.1044281937883383,0.339025,0.20465,20
2.0,73,0.07677500000000001,0.022259881158948856,0.0995492148849529,0.33886,0.20553,20
2.0,74,0.06661500000000001,0.021206599363852455,0.09483879549835578,0.33821,0.20639,20
2.0,75,0.05811500000000001,0.02000503656977149,0.08946524332475654,0.33798,0.20722999999999997,20
2.0,76,0.05036499999999999,0.01880313422222336,0.08409017262188817,0.338625,0.20802,20
2.0,77,0.044925,0.017370010264215374,0.0776810474413093,0.339605,0.20884,20
2.0,78,0.040065,0.01589580923752514,0.07108822002495062,0.339775,0.20963500000000002,20
2.0,79,0.03519,0.014472600064659388,0.06472343511149248,0.33882500000000004,0.21038,20
2.0,80,0.0303,0.013112499059254394,0.05864087850278973,0.3387,0.21110500000000001,20
2.0,81,0.02556,0.011821112691416061,0.05286562309538362,0.33859,0.211815,20
2.0,82,0.021525,0.010536542614309398,0.04712085106683832,0.33838,0.21249500000000002,20
2.0,83,0.01747,0.009348979961246546,0.04180990942726125,0.336125,0.21309499999999998,20
2.0,84,0.01419,0.008200407242775716,0.03667333607605625,0.33786,0.213735,20
2.0,85,0.011845,0.007022064754831917,0.03140362826841912,0.33703000000000005,0.214335,20
2.0,86,0.009495,0.005885139514511373,0.02631914402303508,0.336955,0.21491500000000002,20
2.0,87,0.007145,0.004820130348750682,0.02155627824043259,0.33652000000000004,0.215485,20
2.0,88,0.004935,0.0038763403454397825,0.01733552103265674,0.336115,0.21600000000000003,20
2.0,89,0.0034000000000000002,0.0030056087919964427,0.013441491145350143,0.336125,0.21654,20
2.0,90,0.00224,0.00224,0.010017584539199058,0.33613,0.217035,20
2.0,91,0.00148,0.00148,0.006618761213399378,0.33565,0.21749999999999997,20
2.0,92,0.000715,0.0007149999999999999,0.0031975772078246993,0.33494999999999997,0.217945,20
2.0,93,0.0,0.0,0.0,0.335075,0.21838000000000002,20
2.0,94,0.0,0.0,0.0,0.33608,0.218825,20
2.0,95,0.0,0.0,0.0,0.33771,0.2193,20
2.0,96,0.0,0.0,0.0,0.33801000000000003,0.219765,20
2.0,97,0.0,0.0,0.0,0.338275,0.22022499999999998,20
2.0,98,0.0,0.0,0.0,0.338725,0.22067,20
2.0,99,0.0,0.0,0.0,0.33822,0.22111,20
2.0,100,0.0,0.0,0.0,0.33726,0.22148500000000002,20
