x,y,viability_mean,viability_std,abeta_local_mean
43,43,0.7196450000000001,0.037806593009685495,0.0047409999999999996
43,45,0.7350749999999999,0.06083351769378457,0.0027160000000000005
43,47,0.7421800000000001,0.05660967761787731,0.0016499999999999998
43,49,0.7425900000000001,0.0388518455160112,0.0012980000000000001
45,1,0.743605,0.062074877970077394,0.000583
45,3,0.7502449999999998,0.04478764868800326,0.0008790000000000001
45,5,0.7297199999999999,0.05733509047694964,0.0015340000000000002
45,7,0.7385700000000001,0.04418721647716678,0.0026950000000000003
45,9,0.7233750000000001,0.05432704552062444,0.004566
45,11,0.7231650000000001,0.030993148839703256,0.007370999999999998
45,13,0.738655,0.04847269824344421,0.011283999999999999
45,15,0.7055699999999999,0.04388455423038953,0.016326999999999998
45,17,0.700055,0.05149855798952044,0.022255000000000004
45,19,0.6922650000000001,0.05527638080591022,0.028474
45,21,0.6560499999999999,0.058049870800889816,0.034069
45,23,0.6722599999999999,0.04415116533003404,0.037999
45,25,0.6699200000000001,0.03426626037372622,0.039417999999999995
45,27,0.66882,0.04625576288420719,0.037999
45,29,0.67521,0.050681632767699984,0.034069
45,31,0.67492,0.0664232082934873,0.028474
45,33,0.69524,0.04846162811957518,0.022255000000000004
45,35,0.6887649999999998,0.04529073056376987,0.016326999999999998
45,37,0.7082149999999999,0.06193127864819198,0.011284999999999998
45,39,0.7046749999999998,0.053647244803437945,0.007374999999999998
45,41,0.739965,0.05267792018483645,0.004574999999999999
45,43,0.742975,0.043377723257450915,0.0027160000000000005
45,45,0.738545,0.05829288528628514,0.001579
45,47,0.743085,0.054151309079282665,0.0009760000000000001
45,49,0.73566,0.05504444022787405,0.0007780000000000003
47,1,0.73404,0.05848003419971641,0.000372
47,3,0.713845,0.05456893324044368,0.0005509999999999998
47,5,0.745065,0.06335695127608336,0.0009459999999999998
47,7,0.7328550000000001,0.05740323575374477,0.001637
47,9,0.7364999999999998,0.04624476186553456,0.0027309999999999995
47,11,0.7449049999999999,0.0520271609354191,0.004340999999999999
47,13,0.7197849999999999,0.05625668204755769,0.0065390000000000005
47,15,0.732525,0.05053582763742966,0.009311000000000003
47,17,0.719935,0.04614684469170128,0.012501000000000002
47,19,0.6967099999999998,0.06528077741571404,0.015780999999999996
47,21,0.7238450000000001,0.041124378110799435,0.018681999999999997
47,23,0.70041,0.04636358377002365,0.020693999999999997
47,25,0.676985,0.045880216597134774,0.021415000000000003
47,27,0.6849899999999999,0.05053949841460637,0.020693999999999997
47,29,0.71291,0.05154728799849705,0.018681999999999997
47,31,0.70009,0.04467278701849707,0.015780999999999996
47,33,0.7112750000000001,0.040408685638115005,0.012501000000000002
47,35,0.7193750000000001,0.04957595057081608,0.009311999999999997
47,37,0.75224,0.050096490895071684,0.00654
47,39,0.72779,0.056344635059604395,0.004343
47,41,0.7365449999999999,0.04565732663001636,0.0027370000000000007
47,43,0.743905,0.05667332242775254,0.0016499999999999998
47,45,0.7271549999999999,0.040522777237005855,0.0009760000000000001
47,47,0.7304349999999998,0.032826563557582455,0.000614
47,49,0.72943,0.04240754767727083,0.000498
49,1,0.755105,0.052376659639576106,0.00030499999999999993
49,3,0.76584,0.04459695505300781,0.0004449999999999999
49,5,0.71706,0.05386709942070392,0.000753
49,7,0.7213749999999999,0.07094380082149532,0.0012859999999999998
49,9,0.72286,0.0486418071210353,0.0021190000000000002
49,11,0.73395,0.044273880561793995,0.0033249999999999994
49,13,0.7324950000000001,0.04047144023876591,0.004947000000000002
49,15,0.75579,0.06118878083439806,0.006960999999999999
49,17,0.7240450000000002,0.05102863387354202,0.009243
49,19,0.707495,0.05265833718415347,0.011557000000000001
49,21,0.71701,0.04900624347978531,0.013579000000000003
49,23,0.7036650000000001,0.0529762803054348,0.014969999999999997
49,25,0.7152499999999999,0.042710484661263204,0.015467
49,27,0.7118549999999999,0.04571111981782988,0.014969999999999997
49,29,0.72948,0.05329821385374935,0.013579000000000003
49,31,0.7156149999999999,0.04826395419979593,0.011557000000000001
49,33,0.7334100000000001,0.04402600254395123,0.009243
49,35,0.7219650000000001,0.04735656527874463,0.006960999999999999
49,37,0.7278249999999999,0.04693421859368706,0.004947999999999999
49,39,0.73439,0.052099125712434,0.0033269999999999992
49,41,0.7448899999999999,0.05317146697242799,0.002124
49,43,0.743955,0.05709312984063843,0.0012980000000000001
49,45,0.7593699999999999,0.04569460690278449,0.0007780000000000003
49,47,0.73724,0.06196566307238227,0.000498
49,49,0.73856,0.05814335215654494,0.00040899999999999997
